POS NAME,STORE LOCATION,STATUS,DATE ACTIVATION,PURPLE KEY,TERRITORY,TSM,REGION,Brand
FC Home Center Las Pinas Event POS,Standalone,POS Operational,"August 26, 2024",MFXKULW,Alabang,Grace Belarmino,South Luzon,FC Home
